numfac|item|codart|descrip|cantidad|precio|desc|tot_ren|emision|grupo
107631|5|0K973-12-700A|TENSOR CORREA TIEMPO SPORTAG 2001-2003|7|19.30|0|135.10|2023-09-04 00:00:00|SPTFE
107632|1|0K65B-10220-SEO|TAPA VALVULA KIA PREGIO SEONG|10|39.81|0|398.10|2023-04-23 00:00:00|PREGI
107633|1|39350-37110-TKC|SENSOR ARBOL LEVA KIA SPORTAGE|2|13.80|0|27.60|2023-01-06 00:00:00|SPTFE
107633|2|22211-42220|VALVULA DE ADMISION HYUNDAI H100|7|5.82|0|40.74|2023-01-06 00:00:00|OTROS
107633|3|KITPISH150|KIT PISTON Y ANILLO HYUNDAI H1 09 0.20(0.50)|5|176.66|0|883.30|2023-01-06 00:00:00|H1
107633|4|41600-4H100-SEO|BOMBA CLUTCH SUP. HYUNDAI H1 2009 SEONG|3|27.43|0|82.29|2023-01-06 00:00:00|H1
107634|1|4142139275-OEM|COLLARIN HYUNDAI TUCSON KP|10|11.27|0|112.70|2023-03-18 00:00:00|TUCSO
107634|2|31112-C9000|FILTRO GASOLINA HYUNDAI TUCSON 2015 (C9100)|2|32.78|0|65.56|2023-03-18 00:00:00|TUCSO
107635|1|KDX50-32-240|ROTULA KIA RIO STYLUS|8|15.93|0|127.44|2023-08-22 00:00:00|RIO
107636|1|0K72A-32600B|BOMBA DIRECCION KIA PREGIO 3.0|4|162.13|0|648.52|2023-07-03 00:00:00|PREGI
107637|1|41700-4A101|BOMBIN CLUTCH INF. HYUNDAI H1 2007 KAO0501|9|37.90|0|341.10|2023-11-04 00:00:00|H1
107637|2|42620-39200|SENSOR VELOCIDAD ENTRADA CAJA TUCSON/ELANTRA/SANTA|6|20.70|0|124.20|2023-11-04 00:00:00|TUCSO
107637|3|51830-4A400|ESTOPERA RUEDA DELT HYUNDAI H1 07 T/M|9|8.80|0|79.20|2023-11-04 00:00:00|H1
107638|1|97133-2D100-SEO|FILTRO A/A HYUNDAI ELANTRA (2D205)|10|5.18|0|51.80|2023-10-25 00:00:00|ELGTZ
107638|2|35310-38010-SEO|INYECTOR H1 / SANTA FE/ SONATA/ SOREN/ SED SEONG|9|16.73|0|150.57|2023-10-25 00:00:00|H1
107639|1|39210-2C110|SENSOR OXIGENO TRASERO H1-09|2|87.81|0|175.62|2023-04-11 00:00:00|H1
107639|2|25380-22220-SEO|ELECTROVENTILADOR PRINC. HYUNDAI ACCENT SEONG|4|52.16|0|208.64|2023-04-11 00:00:00|ACCEN
107639|3|VKBA904|SET RODAMIENTO TRASERO RIO|8|13.11|0|104.88|2023-04-11 00:00:00|RIO
107639|4|24810-37120-UNI|POLEA TIEMPO FIJA SPORTAGE 2.7|2|22.08|0|44.16|2023-04-11 00:00:00|SPTFE
107639|5|0KFY3-11-SC0-ST|JGO. ANILLO SPORTAGE 01-03 STD|3|35.64|0|106.92|2023-04-11 00:00:00|SPTFE
107640|1|92102-1F011|FARO RH KIA SPORTAGE 2.7 2005 / 2008|5|124.38|0|621.90|2023-02-11 00:00:00|SPTFE
107640|2|0K3Y0-11-SC0-ST|JGO. ANILLO KIA RIO 1.5 STD TIK R2K75510|4|28.14|0|112.56|2023-02-11 00:00:00|RIO
107640|3|24355-3E000-SE|VALVULA OCV LH HYUNDAI SANTA FE 2.7|8|43.72|0|349.76|2023-02-11 00:00:00|SPTFE
107640|4|23410-23AA1-100|JGO. PISTON TUCSON 0.40(100) TIK 2H820400 2MM|4|105.80|0|423.20|2023-02-11 00:00:00|TUCSO
107641|1|0K622-18-510|SENSOR TEMPERATURA KIA PREGIO 3.0 KOREA|7|7.83|0|54.81|2023-10-07 00:00:00|PREGI
107641|2|57110-1C501|BOMBA DIRECCION HYUNDAI GETZ 1.6|1|148.30|0|148.30|2023-10-07 00:00:00|ELGTZ
107641|3|92202-2E000-SEO|FARO ANTINIEBLA RH HYUNDAI TUCSON SEONG|6|22.03|0|132.18|2023-10-07 00:00:00|TUCSO
107641|4|27501-23B70|JGO. CABLE BUJIA HYUNDAI TUCSON|10|17.49|0|174.90|2023-10-07 00:00:00|TUCSO
107642|1|98610-07100|RESERVORIO LIMPIA PARABRISA KIA PICANTO|4|35.82|0|143.28|2023-08-29 00:00:00|PICAN
107642|2|0K72A-16460|DISCO EMBRAGUE KIA PREGIO 3.0|3|90.39|0|271.17|2023-08-29 00:00:00|PREGI
107642|3|22443-23001.|KIT SELLOS BUJIAS HYUNDAI|4|7.48|0|29.92|2023-08-29 00:00:00|TUCSO
107643|1|56820-D3000|TERMINAL LH HYUNDAI TUCSON 2015|1|17.94|0|17.94|2023-04-26 00:00:00|TUCSO
107643|2|54830-4H000|BIELETA DEL. RH HYUNDAI H1 09|3|16.56|0|49.68|2023-04-26 00:00:00|H1
107643|3|86810-4H000-SEO|CARTER GUARDAFANFO LH DELANTERO HYUNDAI H1 09 SEONG|3|14.95|0|44.85|2023-04-26 00:00:00|H1
107643|4|41600-4H100-SEO|BOMBA CLUTCH SUP. HYUNDAI H1 2009 SEONG|7|27.43|0|192.01|2023-04-26 00:00:00|H1
107643|5|0K72A33075|RODAMIENTO DEL. EXT KIA PREGIO|6|10.93|0|65.58|2023-04-26 00:00:00|PREGI
107644|1|39180-2B000|SENSOR POSICION CIG KIA CERATO 1.6|5|18.40|0|92.00|2023-12-03 00:00:00|OTROS
107645|1|21020-02591-025|JGO. CONCHA BANCADA PICANTO 0.10 (0.25)|6|14.87|0|89.22|2023-06-12 00:00:00|PICAN
107645|2|24510-02500-SEO|FLAUTA ADMISION KIA PICANTO|7|26.17|0|183.19|2023-06-12 00:00:00|PICAN
107646|1|373004Z600|ALTERNADOR KIA PREGIO 3.0 (4Z400) 12V 60A|5|305.67|0|1528.35|2023-05-31 00:00:00|PREGI
107646|2|24410-39001|TENSOR HIDRAULICO CORREA TIEMPO  SORENTO/ SEDONA 3|4|0.00|0|0.00|2023-05-31 00:00:00|OTROS
107647|1|23040-3E001-075|JGO. ANILLO KIA SPORTAGE 2.7 0.30 (0.75) TIK R2H86|3|68.20|0|204.60|2023-03-21 00:00:00|SPTFE
107647|2|54500-1C000-CH|MESETA HYUNDAI GETZ LH SEONG|6|43.13|0|258.78|2023-03-21 00:00:00|ELGTZ
107647|3|23040-02950-STD|JGO. ANILLO KIA PICANTO STD TIK R2H67010|5|25.65|0|128.25|2023-03-21 00:00:00|PICAN
107647|4|KITCLUPRE-KP|KIT EMBRAGUE KIA PREGIO 3.0 KP (HDK-015)|2|103.78|0|207.56|2023-03-21 00:00:00|PREGI
107647|5|24511-22010-SEO|FLAUTA ESC. HYUNDAI ACCENT 1.3 1.5 / GETZ 1.3|3|36.83|0|110.49|2023-03-21 00:00:00|ACCEN
107648|1|21443-2B000|ESTOPERA TRAS CIG KIA CERATO 1.6 76X108X8 HTC|1|13.23|0|13.23|2023-02-14 00:00:00|OTROS
107648|2|35301-23500-SEO|REGULADOR PRESION GASOLINA FLAUTA ELANTRA 2.0 SEONG|7|16.74|0|117.18|2023-02-14 00:00:00|ELGTZ
107649|1|0K72A-34200A-SE|MESETA SUPERIOR KIA PREGIO 3.0 SEONG|9|74.91|0|674.19|2023-06-23 00:00:00|PREGI
107649|2|39210-3C400|SENSOR DE OXIGENO TRAS. LH HYUNDAI SONATA 3.3|1|45.43|0|45.43|2023-06-23 00:00:00|OTROS
107649|3|23410-26111-STD|JGO. PISTON HYUNDAI GETZ 1.6/ELAN 1.6 STD TIK 2H765200|1|80.50|0|80.50|2023-06-23 00:00:00|ELGTZ
107649|4|43222-4Y000|RODAMIENTO EJE MANDO KIA PREGIO 3.0|4|30.94|0|123.76|2023-06-23 00:00:00|PREGI
107649|5|24312-2X000-BA|CORREA TIEMPO KIA RIO BANDO (220 S8M 1096)|10|21.85|0|218.50|2023-06-23 00:00:00|RIO
107650|1|35301-22032-OEM|REGULADOR GASOLINA ACCENT SEONG|3|12.67|0|38.01|2023-07-13 00:00:00|ACCEN
107650|2|25310-4D800|RADIADOR KIA SEDONA 3.8|7|0.00|0|0.00|2023-07-13 00:00:00|OTROS
107651|1|0K247-18911-SEO|SENSOR TPS KIA RIO 1.5 SEONG|9|12.65|0|113.85|2023-01-28 00:00:00|RIO
107651|2|23120-02570|ENGRANAJE CIGUE�AL KIA PICANTO CUADRANTE|1|10.73|0|10.73|2023-01-28 00:00:00|PICAN
107651|3|22211-23600-SEO|VALVULA ADM. TUCSON/ELAN/SPORT 2.0 SEONG|3|3.99|0|11.97|2023-01-28 00:00:00|TUCSO
107651|4|23510-4Z100-TKC|BRAZO BIELA KIA PREGIO 3.0|4|0.00|0|0.00|2023-01-28 00:00:00|PREGI
107651|5|23410-22460-050|JGO. PISTON ACCENT 1.5 0.20 (0.50) SEONG|8|41.74|0|333.92|2023-01-28 00:00:00|ACCEN
107652|1|25310-2E100A-SE|RADIADOR HYUNDAI TUCSON T/M SEONG|10|149.67|0|1496.70|2023-04-29 00:00:00|TUCSO
107652|2|0K72A-26610|CILINDRO FRENO RH KIA PREGIO 13T0138CG|4|39.48|0|157.92|2023-04-29 00:00:00|PREGI
107652|3|21831-4A021|BASE CAJA TRAS. HYUNDAI H1 06-07 21813|4|28.67|0|114.68|2023-04-29 00:00:00|H1
107652|4|KIT-PISSPORTSTD|JGO. PISTON SPORTAGE 2.7 STD|7|231.85|0|1622.95|2023-04-29 00:00:00|OTROS
107653|1|24355-2B000-SE|VALVULA OCV KIA CERATO 1.6|9|33.35|0|300.15|2023-03-03 00:00:00|OTROS
107653|2|39300-22600-SEO|SENSOR MAP HYUNDAI ELANTRA/GETZ 1.6 SEONG|10|12.08|0|120.80|2023-03-03 00:00:00|ELGTZ
107653|3|23141-02610|LAINA CIGUENAL KIA PICANTO KOREA|7|7.75|0|54.25|2023-03-03 00:00:00|PICAN
107653|4|39310-02200-TKC|SENSOR POSICION CIGUENAL KIA PICANTO|8|14.38|0|115.04|2023-03-03 00:00:00|PICAN
107654|1|54430-3F600-SE|MUNON SUP. SONATA 3.3 SEONG|7|14.94|0|104.58|2023-11-26 00:00:00|OTROS
107654|2|0KFY3-11-SC0-ST|JGO. ANILLO SPORTAGE 01-03 STD|2|35.64|0|71.28|2023-11-26 00:00:00|SPTFE
107654|3|56820-4Z050|TERMINAL RH SANTA FE 2014|7|38.63|0|270.41|2023-11-26 00:00:00|SPTFE
107654|4|57530-2D000|MANGUERA SUCCION DH ELANTRA XD 2.0|9|8.27|0|74.43|2023-11-26 00:00:00|ELGTZ
107655|1|21310-3C300-SE|BOMBA  ACEITE HYUNDAI SONATA 3.3/KIA SORENTO3.8 SEONG|4|134.77|0|539.08|2023-03-11 00:00:00|OTROS
107655|2|KITRODPRE-REE|KIT RODAMIENTO DEL. PREGIO (INT+EXT)|3|26.08|0|78.24|2023-03-11 00:00:00|PREGI
107655|3|82660-FD010|MANILLA EXT. DEL RH RIO STYLUS|10|32.74|0|327.40|2023-03-11 00:00:00|RIO
107655|4|39210-2C100|SENSOR OXIGENO H1 2009|9|50.84|0|457.56|2023-03-11 00:00:00|H1
107656|1|0K60C-23570-SEO|FILTRO GASOIL KIA PREGIO 3.0 SEONG|6|9.08|0|54.48|2023-05-12 00:00:00|PREGI
107657|1|21930-2E300|BASE MOTOR TRAS. HYUNDAI TUCSON KOREA (2E100)|9|22.91|0|206.19|2023-02-13 00:00:00|TUCSO
107658|1|54840-07000-KP|BIELETA DEL. RH KIA PICANTO KP|10|7.94|0|79.40|2023-12-02 00:00:00|PICAN
107658|2|25431-4A400|RESERVORIO REFRIGERANTE HYUNDAI H1 07|1|32.15|0|32.15|2023-12-02 00:00:00|H1
107659|1|28113-2B000-SEO|FILTRO AIRE MOTOR HYUNDAI SANTA FE 2.7|1|7.48|0|7.48|2023-10-02 00:00:00|SPTFE
107659|2|58510-07000-SE|BOMBA FRENO KIA PICANTO SEONG|4|52.77|0|211.08|2023-10-02 00:00:00|PICAN
107659|3|0K72A-33-047-K|RODAMIENTO DEL. INT PREGIO GSBH021|4|0.00|0|0.00|2023-10-02 00:00:00|PREGI
107659|4|22212-42220|VALVULA ESCAPE HYUNDAI H100|10|7.75|0|77.50|2023-10-02 00:00:00|OTROS
107660|1|39300-38200|SENSOR MAP SONATA 3.3/STA FE/H1/OPT 2.7|2|22.43|0|44.86|2023-09-10 00:00:00|SPTFE
107660|2|25412-2B100|MANGUERA INF. RADIADOR SANTA FE 2.7|6|22.59|0|135.54|2023-09-10 00:00:00|SPTFE
107660|3|22311-2C200-SEO|EMPACADURA CAMARA HYUNDAI H1 2009 CADENA SEONG|5|10.63|0|53.15|2023-09-10 00:00:00|H1
107660|4|MDX74-33-251|DISCO FRENO RIO STYLUS KDX74|7|50.31|0|352.17|2023-09-10 00:00:00|RIO
107660|5|0K75615171C|TERMOSTATO PREGIO MOBIS|10|0.00|0|0.00|2023-09-10 00:00:00|PREGI
107661|1|KITPISGETZ-040|KIT PISTON Y ANILLO ELANTRA/GETZ 0.40 (100)|2|110.37|0|220.74|2023-01-27 00:00:00|ELGTZ
107661|2|23410-26111-100|JGO. PISTON GETZ 1.6/ELAN 1.6 0.40(100)TIK 2H76520 0|9|88.55|0|796.95|2023-01-27 00:00:00|ELGTZ
107661|3|35170-26900-SEO|SENSOR TPS ACCENT 1.6/RIO CVVT 1.6 SEONG|5|15.28|0|76.40|2023-01-27 00:00:00|OTROS
107662|1|KKD-20B|KIT EMBRAGUE PREGIO 3.0 ICHIBAN|3|189.21|0|567.63|2023-02-04 00:00:00|PREGI
107663|1|25620-3C100-SEO|TOMA  AGUA TERMOSTATO HYUNDAI SONATA 3.3 SEONG|1|123.46|0|123.46|2023-09-16 00:00:00|OTROS
107663|2|4142139275|COLLARIN TUCSON VALEO|10|32.51|0|325.10|2023-09-16 00:00:00|TUCSO
107663|3|26300-02500|FILTRO ACEITE KIA PICANTO|4|4.37|0|17.48|2023-09-16 00:00:00|PICAN
107664|1|0K72F-33-251|DISCO FRENO KIA PREGIO 0K73F|6|72.45|0|434.70|2023-08-29 00:00:00|PREGI
107664|2|21310-23002|BOMBA ACEITE HYUNDAI TUCSON MOBIS|7|0.00|0|0.00|2023-08-29 00:00:00|TUCSO
107664|3|22311-23130|EMPACADURA CAMARA ACCENT 1.5|10|6.46|0|64.60|2023-08-29 00:00:00|ACCEN
107665|1|86812-2D500-SEO|CARTER GUARDAFANGO RH DELANTERO ELANTRA 2D000|7|12.65|0|88.55|2023-05-19 00:00:00|ELGTZ
107665|2|22100-22021-SEO|CAMARA MOTOR HYUNDAI ACCENT SEONG|9|363.40|0|3270.60|2023-05-19 00:00:00|ACCEN
107665|3|0K79A-13-341|MANGUERA PURIFICADOR KIA PREGIO 3.0|7|38.62|0|270.34|2023-05-19 00:00:00|PREGI
107665|4|23060-23901-050|JGO. CONCHA BIELA TUCSON 0.50 ORIG|6|12.43|0|74.58|2023-05-19 00:00:00|TUCSO
107666|1|24420-25002|BRAZO GUIA 2 CADENA TIEMPO HYUNDAI H1 09|3|16.71|0|50.13|2023-09-12 00:00:00|H1
107666|2|25600-2E500|TOMA AGUA CON SENSOR TUCSON 2015-2022 / SONATA 17-|2|38.47|0|76.94|2023-09-12 00:00:00|TUCSO
107666|3|24420-25002-OEM|BRAZO GUIA 2 CADENA TIEMPO HYUNDAI H1 09 OEM|4|24.41|0|97.64|2023-09-12 00:00:00|H1
107667|1|98610-07100|RESERVORIO LIMPIA PARABRISA KIA PICANTO|1|35.82|0|35.82|2023-03-04 00:00:00|PICAN
107667|2|3191109000|FILTRO GASOLINA CARENS/SONATA 3.3|9|20.86|0|187.74|2023-03-04 00:00:00|OTROS
107667|3|41710-39001|BOMBIN CLUTCH INF. HYUNDAI TUCSON / ELANTRA PMC|4|25.73|0|102.92|2023-03-04 00:00:00|TUCSO
107668|1|58315FDA01|JGO BANDA FRENO RIO STYLUS|7|0.00|0|0.00|2023-10-20 00:00:00|RIO
107668|2|39210-3C400|SENSOR DE OXIGENO TRAS. LH HYUNDAI SONATA 3.3|2|45.43|0|90.86|2023-10-20 00:00:00|OTROS
107669|1|0K552-32-270A|ROTULA LH CARNIVAL|5|0.00|0|0.00|2023-01-21 00:00:00|OTROS
107670|1|51715-2B050|PUNTA DE EJE LH HYUNDAI SANTA FE 2.7|9|96.50|0|868.50|2023-01-01 00:00:00|SPTFE
107670|2|23110-4X000-SEO|CIGUENAL KIA PREGIO 3.0 SEONG|7|210.01|0|1470.07|2023-01-01 00:00:00|PREGI
107670|3|21950-2W000|BASE CAJA TRAS. HUESITO HYUNDAI SANTA FE 14|6|63.40|0|380.40|2023-01-01 00:00:00|SPTFE
107671|1|57724-2E000|ROTULA TUCSON|2|14.43|0|28.86|2023-05-23 00:00:00|TUCSO
107671|2|28164-25000-TKC|SENSOR MAF KIA CARENS/OPTIMA CADENA KOR|8|66.70|0|533.60|2023-05-23 00:00:00|OTROS
107672|1|96420-4A000-TKC|SENSOR DISTANCIA KM HYUNDAI GETZ/ELANTRA|5|5.50|0|27.50|2023-10-31 00:00:00|ELGTZ
107672|2|0K3Y0-SE0-STD|JGO. CONCHA BIELA KIA RIO STD|9|9.13|0|82.17|2023-10-31 00:00:00|RIO
107673|1|25460-3E700-SE|TUBO AGUA SANTA FE 06-09/OPTIMA 2.7 SEONG|5|0.00|0|0.00|2023-08-26 00:00:00|SPTFE
107673|2|24610-33050|TAQUETE H1 07/ SORENTO/SEDO 3.5|6|7.65|0|45.90|2023-08-26 00:00:00|H1
107673|3|23110-2B000|CIGUENAL KIA CERATO 1.6|6|251.05|0|1506.30|2023-08-26 00:00:00|OTROS
107674|1|0K75A11201C|KIT PASADOR PISTON PREGIO|6|41.65|0|249.90|2023-05-01 00:00:00|PREGI
107675|1|22212-33010|VALVULA ESCAPE HYUNDAI H1 07|5|4.57|0|22.85|2023-09-13 00:00:00|H1
107675|2|56820-3X090|TERMINAL RH ELANTRA 2014-2020|9|16.74|0|150.66|2023-09-13 00:00:00|ELGTZ
107675|3|RODTRAS|KIT RODAMIENTO TRASERO RIO|9|9.50|0|85.50|2023-09-13 00:00:00|RIO
107675|4|22311-3E150|EMPACADURA CAMARA RH HYUNDAI SANTA FE|2|14.38|0|28.76|2023-09-13 00:00:00|SPTFE
107676|1|83610-2D000|MANILLA INT. LH TRAS ELANTRA XD|7|0.00|0|0.00|2023-08-13 00:00:00|ELGTZ
107676|2|23121-25000|ENGRANAJE CIGUENA H1 09/ CARENS|4|0.00|0|0.00|2023-08-13 00:00:00|OTROS
107676|3|22441-2X001|EMPACADURA TAPA VALVULA RIO STYLUS 2X000|8|3.06|0|24.48|2023-08-13 00:00:00|RIO
107676|4|36139-11140|BENDIX ARRANQUE HYUNDAI ACCENT / GETZ|6|11.39|0|68.34|2023-08-13 00:00:00|ACCEN
107676|5|94240-22015|GUAYA KILOMETRAJE ACCENT|1|11.48|0|11.48|2023-08-13 00:00:00|ACCEN
107677|1|35301-1C000|REGULADOR GASOLINA GETZ 1.6|9|21.55|0|193.95|2023-12-20 00:00:00|ELGTZ
107677|2|21930-38601|BASE MOTOR TRAS. HYUNDAI SONATA 01-05|5|0.00|0|0.00|2023-12-20 00:00:00|OTROS
107677|3|39350-3E110|SENSOR LEVA RH HYUNDAI SANTA FE 2007/OPTIMA 07-10|7|44.13|0|308.91|2023-12-20 00:00:00|SPTFE
107678|1|23120-02590|ENGRANAJE CIGUENAL PICANTO CON CUNA|1|0.00|0|0.00|2023-04-09 00:00:00|PICAN
107678|2|25412-07000-SEO|MANGUERA RAD. INF KIA PICANTO SEONG|3|13.89|0|41.67|2023-04-09 00:00:00|PICAN
107678|3|39250-23500-SE|SENSOR DETONACION TUCSON|8|21.85|0|174.80|2023-04-09 00:00:00|TUCSO
107678|4|0K72A-34830|BUJE PEQ. MESETA SUP. DEL. KIA PREGIO 3.0|9|5.31|0|47.79|2023-04-09 00:00:00|PREGI
107679|1|82651-1F000-KP|MANILLA DEL. LH SPORTAGE 2.7|7|11.27|0|78.89|2023-07-05 00:00:00|SPTFE
107679|2|54580-3E100|BUJE MESETA INF. DEL. KIA SORENTO 3.8|2|9.71|0|19.42|2023-07-05 00:00:00|OTROS
107679|3|0K2A116510A|COLLARIN KIA RIO 1.5|6|15.15|0|90.90|2023-07-05 00:00:00|RIO
107679|4|0K6A1-10155|JGO. GOMA VALVULA KIA PREGIO|3|7.22|0|21.66|2023-07-05 00:00:00|PREGI
107680|1|0K71E-17-414A|HORQUILLA PREGIO  (1ST & 2ND) *|6|0.00|0|0.00|2023-04-07 00:00:00|PREGI
107680|2|22224-23500|JGO. GOMA VALVULA ACCENT MOBIS|9|0.00|0|0.00|2023-04-07 00:00:00|ACCEN
107681|1|23060-02500-PMC|JGO. CONCHA BIELA PICANTO STD|3|9.82|0|29.46|2023-12-28 00:00:00|PICAN
107681|2|24312-39800|CORREA TIEMPO KIA SEDONA 3.5 259 DTS|1|59.82|0|59.82|2023-12-28 00:00:00|OTROS
107681|3|0VN0111210|BRAZO BIELA KIA PREGIO MOBIS|3|0.00|0|0.00|2023-12-28 00:00:00|PREGI
107681|4|93110-4F000-SE|CONMUTADOR ENCENDIDO KIA RIO 1.5 SEONG|2|13.26|0|26.52|2023-12-28 00:00:00|RIO
107681|5|23040-23300-050|JGO. ANILLO TUCSON 0.20 (0,50) FINO 2mm|8|22.54|0|180.32|2023-12-28 00:00:00|TUCSO
107682|1|MEKIH109-SEONG|MEDIO KIT CADENA H1 09/TUC/CARE (2 CADENA + 1 TENSOR) SEONG|10|52.52|0|525.20|2023-01-01 00:00:00|H1
107682|2|23040-39500-050|JGO. ANILLO KIA SORENTO/SEDONA 3.5 0.20 (0.50) TIK|8|64.45|0|515.60|2023-01-01 00:00:00|OTROS
107682|3|23060-2G000A-02|JGO. CONCHA BIELA 0.10 (0.25) CARENS/OPTIMA 2.0|4|0.00|0|0.00|2023-01-01 00:00:00|OTROS
107682|4|KK1YO-11SHY-075|JGO. CONCHA BANCADA KIA RIO 0.30 (0.75)|9|12.21|0|109.89|2023-01-01 00:00:00|RIO
107682|5|0K75A11201C|KIT PASADOR PISTON PREGIO|10|41.65|0|416.50|2023-01-01 00:00:00|PREGI
107683|1|25212-2C001|CORREA UNICA HYUNDAI H1 09 6PK2357|10|28.46|0|284.60|2023-05-15 00:00:00|H1
107683|2|25100-02566-PMC|BOMBA AGUA KIA PICANTO PMC|1|37.59|0|37.59|2023-05-15 00:00:00|PICAN
107684|1|0K52Y-1333X-SEO|FILTRO AIRE KIA SEDONA 3.5 / 3.8 SEONG|10|7.13|0|71.30|2023-08-10 00:00:00|OTROS
107685|1|24322-25000|CADENA BOMBA ACEITE H1 09|3|24.45|0|73.35|2023-09-15 00:00:00|OTROS
107685|2|22311-2C200-SEO|EMPACADURA CAMARA HYUNDAI H1 2009 CADENA SEONG|5|10.63|0|53.15|2023-09-15 00:00:00|H1
107685|3|23040-23300|JGO. ANILLO HYUNDAI TUCSON STD FINO|10|36.16|0|361.60|2023-09-15 00:00:00|TUCSO
107685|4|0KFY3-11-SDX-05|JGO. ANILLO KIA SPORTAGE 01-03 0.20 (0.50)|6|33.97|0|203.82|2023-09-15 00:00:00|SPTFE
107685|5|39318-39800-OEM|SENSOR ARBOL LEVA KIA SORENTO 3.8|3|52.82|0|158.46|2023-09-15 00:00:00|OTROS
107686|1|KITPISTUCKOSTD|KIT PISTON Y ANILLO TUCSON STD SEONG KOBIS|7|105.58|0|739.06|2023-05-09 00:00:00|TUCSO
107686|2|28164-25000-SEO|SENSOR MAF KIA CARENS/OPTIMA 2.0 DE CADENA SEONG|5|45.20|0|226.00|2023-05-09 00:00:00|OTROS
107686|3|94460-2E000|FLOTANTE GASOLINA HYUNDAI TUCSON PRINC. KOREA|10|15.50|0|155.00|2023-05-09 00:00:00|TUCSO
107686|4|23410-38200-050|JGO. PISTON HYUNDAI H1 06 CORREA 0.20(0.50) 2H8 65200|3|109.25|0|327.75|2023-05-09 00:00:00|H1
107686|5|49140-4A500|CRUCETA HYUNDAI H1 2007|2|27.14|0|54.28|2023-05-09 00:00:00|H1
107687|1|0K60A-15-185|MANGUERA RAD. INF. KIA PREGIO 3.0|3|14.38|0|43.14|2023-04-08 00:00:00|PREGI
107687|2|978342D520|POLEA TENSORA  A/A HYUNDAI TUCSON/XD PSA-C015|4|15.53|0|62.12|2023-04-08 00:00:00|TUCSO
107687|3|KITPISTUC-040|KIT PISTON Y ANILLO TUCSON 0.40 (100) 2MM|10|126.63|0|1266.30|2023-04-08 00:00:00|TUCSO
107687|4|39180-3E100-SE|SENSOR POSICION CIGUENAL HYUNDAI SANTA FE 2.7 SEONG|4|22.66|0|90.64|2023-04-08 00:00:00|SPTFE
107688|1|41610-1C000-K|BOMBA CLUTCH SUP. HYUNDAI GETZ VALEO|4|44.90|0|179.60|2023-07-21 00:00:00|ELGTZ
107688|2|54611-0U000|BASE AMORT. DEL. HYUNDAI i10|8|18.98|0|151.84|2023-07-21 00:00:00|I10
107688|3|0K79A-32110A-SE|CAJETIN HIDRAULICO KIA PREGIO 3.0 SEONG|5|300.44|0|1502.20|2023-07-21 00:00:00|PREGI
107688|4|92610-22000|MANILLA DELANTERA INT. ACCENT LH MOBIS|8|6.42|0|51.36|2023-07-21 00:00:00|ACCEN
107689|1|0K3Y0-11-SC0-10|JGO. ANILLO KIA RIO 1.5 0.40 (1.00) TIK R2K75510|3|29.64|0|88.92|2023-12-08 00:00:00|RIO
107689|2|23410-25210-050|JGO. PISTON HYUNDAI H1 09 CADENA 0.20(050) TIK 2K8 80100|3|126.50|0|379.50|2023-12-08 00:00:00|H1
107690|1|94460-2F000|FLOTANTE GASOLINA KIA CERATO 1.6|9|24.99|0|224.91|2023-06-21 00:00:00|OTROS
107690|2|56820-4Z050|TERMINAL RH SANTA FE 2014|7|38.63|0|270.41|2023-06-21 00:00:00|SPTFE
107691|1|24355-3C100|VALVULA OCV SORENTO 3.8 LH/ SONATA 3.3|4|80.58|0|322.32|2023-10-22 00:00:00|OTROS
107691|2|22311-38400|EMPACADURA CAMARA HYUNDAI H1 06-07 CORREA|8|14.38|0|115.04|2023-10-22 00:00:00|H1
107691|3|97730-2D000-SE|ELECTROVENTILADOR A/A ELANTRA SEONG|10|57.38|0|573.80|2023-10-22 00:00:00|ELGTZ
107691|4|21352-3C500|ESTOPERA BOMBA ACEITE SONATA 3.3/ AZERA 3.3|10|7.75|0|77.50|2023-10-22 00:00:00|OTROS
107691|5|28164-25000|SENSOR MAF CARENS/OPTIMA 2.0 CADENA|3|80.50|0|241.50|2023-10-22 00:00:00|OTROS
107692|1|54830-3L000|BIELETA DEL. RH/LH HYUNDAI SONATA 3.3 54830-3K010|8|15.53|0|124.24|2023-03-03 00:00:00|OTROS
107692|2|0K2FT-15-185|MANGUERA INF RAD CARENS II|4|14.17|0|56.68|2023-03-03 00:00:00|OTROS
107693|1|21020-22960-PMC|JGO. CONCHA BANCADA HYUNDAI ACC/GETZ 0.10 (0.25)|7|22.18|0|155.26|2023-01-07 00:00:00|ELGTZ
107694|1|577242E000|ROTULA HYUNDAI TUCSON|4|14.38|0|57.52|2023-09-05 00:00:00|TUCSO
107695|1|0K30F39050A|BASE MOTOR KIA RIO STYLUS 1|3|23.94|0|71.82|2023-12-14 00:00:00|RIO
107695|2|54830-38100|BIELETA DEL. RH/LH HYUNDAI SONATA 01-05|9|0.00|0|0.00|2023-12-14 00:00:00|OTROS
107695|3|21030-02740|JGO. SEPARADOR AXIAL PICANTO STD|4|5.19|0|20.76|2023-12-14 00:00:00|PICAN
107695|4|KIT-PREGIO|KIT MOTOR ORIGINAL PREGIO 3.0|3|0.00|0|0.00|2023-12-14 00:00:00|PREGI
