codart|nomart|grupo|marca|precio_a|precio_b|precio_d|codfam|stk01|stk06|alterno
21020-22960-025|JGO. CONCHA BANCADA ACC/GETZ 0.10 (0.25)|ELGTZ|00062|0.0000|10.2000|3.3000|CHINA|||
21020-22960-STD|JGO. CONCHA BANCADA ACC/GETZ STD|ELGTZ|00062|0.0000|10.2000|2.3000|CHINA|||
23060-22960-025|JGO. CONCHA BIELA ACC/GETZ 0.10 (0.25)|ELGTZ|00062|0.0000|6.5900|2.0000|CHINA|||
23060-22960-STD|JGO. CONCHA BIELA ACC/GETZ STD 26040|ELGTZ|00062|0.0000|6.5900|2.0000|CHINA|||
23110-23710|CIGUENAL TUCSON/ELANTRA 2.0|TUCSO|00143|0.0000|190.8000|82.6200|KOREA|||
82620-FD1008-K|MANILLA INT. RH KIA RIO STYLUS|RIO|00143|0.0000|7.1300|3.4600|KOREA|||
58115-FDA00-K|JGO. PASTILLA KIA RIO STYLUS|RIO|00108|0.0000|15.0400|6.9300|CHINA|||
DAC42760039|RODAMIENTO TRASERO TUCSON 4X4|TUCSO|00141|0.0000|16.7300|7.1200|KOREA|||
39350-23500|SENSOR ARBOL DE LEVA TUCSON|TUCSO|00167|0.0000|30.3000|12.5300|KOREA|||
39350-23500-K|SENSOR ARBOL DE LEVA TUCSON RAON|TUCSO|00122|0.0000|15.0700|3.7500|KOREA|||
28164-38210|SENSOR MAF HYUNDAI H1 07|H1|00140|0.0000|50.8000|16.9100|KOREA|||
39310-38400|SENSOR POSICION CIGUENAL HYUNDAI H1|H1|00159|0.0000|25.9500|9.4600|KOREA|||
39310-02200-K|SENSOR POSICION CIGUENAL KIA PICANTO PMC|PICAN|00002|0.0000|23.1000|11.0500|KOREA|||
39180-23910-OEM|SENSOR POSICION CIGUENAL TUCSON OEM|TUCSO|00167|0.0000|21.4000|9.2500|KOREA|||
24610-33050|TAQUETE H1 07/ SORENTO/SEDO 3.5|OTROS|00140|0.0000|5.0500|1.9200|KOREA|||
25281-3C100|TENSOR CORREA UNICA SONATA 3.3|OTROS|00126|0.0000|44.7500|16.4800|KOREA|||
24460-25001|TENSOR GUIA CADENA H1 09  25000|OTROS|00122|0.0000|9.9000|3.3000|KOREA|||
25500-37200|TERMOSTATO SPORTAGE 2.7/ STA FE GOLD|SPTFE|00122|0.0000|12.5300|2.8000|KOREA|||
23127-02530|TORNILLO CIGUENAL KIA PICANTO|PICAN|00165|0.0000|7.7300|1.4600|KOREA|||
22151-42014|TUBO SALIDA REFRIGERANTE H100|OTROS|00122|0.0000|17.0200|6.6900|KOREA|||
22211-2G000|VALVULA ADM. H1 09|H1|00005|0.0000|3.1900|1.3300|KOREA|||
22211-3C811|VALVULA ADM. SONATA 3.3|OTROS|00005|0.0000|0.0000|0.0000|KOREA|||
22212-42220|VALVULA ESCAPE HYUNDAI H100|OTROS|00121|0.0000|5.6700|1.6900|KOREA|||
22212-33010|VALVULA ESCAPE H1 07|H1|00121|0.0000|5.6700|1.2700|KOREA|||
22212-25002|VALVULA ESCAPE H1 09|H1|00005|0.0000|4.5300|2.1700|KOREA|||
TK-HY003|KIT CADENA SONATA 3.3/ SOREN/SEDO/VERA 3.8 (18PCS)|OTROS|00187|0.0000|181.1800|108.0500|OTROS|||
41300-02030||||0.0000|0.0000|0.0000||||
41300-02030|DISCO EMBRAGUE KIA PICANTO|PICAN|00062|0.0000|0.0000|0.0000||||
23410-02270-050|JGO PISTON PICANTO 0.50|PICAN|00062|0.0000|27.7700|9.0000|CHINA|||
0K3Y1-11-SBX050|JGO. PISTON KIA PICANTO 0.50 SEONG|PICAN|00062|0.0000|0.0000|0.0000||||
23410-26511-050|JGO. PISTON GETZ 0.50 SEONG|ELGTZ|00062|0.0000|40.0000|11.8000|CHINA|||
23410-23942-075|JGO. PISTON TUCSON 0.30|TUCSO|00062|0.0000|42.2600|13.7000|CHINA|||
41421-02000-KP|COLLARIN KIA PICANTO KP|PICAN|00118|0.0000|0.0000|0.0000||||
41600-4H100-SEO|BOMBA CLUTCH SUP HYUNDAI H1 2009|H1|00062|0.0000|20.0500|6.5000|CHINA|||
0K30A-43400C-SE|BOMBA FRENO KIA RIO STYLUS|RIO|00062|0.0000|40.1100|13.0000|CHINA|||
23410-3E011-STD|JGO. PISTON KIA SPORTAGE 2.7 STD|SPTFE|00062|0.0000|72.2100|21.3000|CHINA|||
23410-3E011-050|JGO. PISTON KIA SPORTAGE 2.7 0.50|SPTFE|00062|0.0000|72.2100|21.3000|CHINA|||
41700-4H100-SEO|BOMBIN CLUTCH INF HYUNDAI H100/ H1 2009 CADENA|H1|00062|0.0000|15.9400|4.5000|CHINA|||
41610-2E005-SEO|BOMBA CLUTCH SUP. TUCSON SEONG|TUCSO|00062|0.0000|16.9600|5.5000|CHINA|||
0K3Y1-11-SA0-ST|JGO. PISTON KIA RIO STD SEONG|RIO|00062|0.0000|31.4700|10.2000|CHINA|||
KITSPORTSTD|KIT PISTON Y ANILLO SPORTAGE 2.7 STD SEONG|SPTFE|00062|0.0000|119.4800|29.0000|CHINA|||
KITSPORT020|KIT PISTON Y ANILLO SPORTAGE 2.7 0.20(0.50) SEONG|SPTFE|00062|0.0000|119.4800|29.0000|CHINA|||
82650-22000|MANILLA DELANTERA EXT. LH ACCENT|ACCEN|00143|0.0000|6.7000|2.3100|KOREA|||
82610-22001|MANILLA INT LH ACCENT|ACCEN|00143|0.0000|3.6100|1.4600|KOREA|||
4PK0810|CORREA ALTERNADOR ELANTRA 1.6/GETZ MITSUBA|MITSU|00099|0.0000|6.1800|3.6000|OTROS|||
4PK770|CORREA ALTERNADOR PICANTO MITSUBA|MITSU|00099|0.0000|6.1800|3.6000|OTROS|||
4PK0865|CORREA A/A ELANTRA 2.0/SPORTAGE 09/11 ALTER.|MITSU|00099|0.0000|7.2100|4.2000|OTROS|||
259YU32|CORREA TIEMPO KIA SEDONA 3.5 MITSUBA|MITSU|00099|0.0000|59.5000|34.8000|OTROS|||
5PK1395|CORREA UNICA H1 MITSUBA|MITSU|00099|0.0000|13.3900|7.8000|OTROS|||
99YU19.1|CORREA BALANCEADORA H100 MITSUBA|MITSU|00099|0.0000|12.3600|7.2000|OTROS|||
4PK895-MIT|CORREA ALTERNADOR TUCSON/SPORT 2.0 895 MITSUBA|MITSU|00099|0.0000|7.2100|4.2000|OTROS|||
4PK850-MIT|CORREA A/A TUCSON 850 MITSUBA|MITSU|00099|0.0000|5.1500|3.0000|OTROS|||
4PK875-MIT|CORREA ALTERNADOR ACCENT 875 MITSUBA|MITSU|00099|0.0000|4.1200|2.4000|OTROS|||
TK-HY008|KIT CADENA HYUNDAI H1 09 ITHO (8PCS)|H1|00187|0.0000|101.9700|56.5200|OTROS|||
TK-HY008-12|MEDIO KIT CADENA HYUNDAI H1 09/TUC/CAR (2 CADENA 1|H1|00187|0.0000|44.6300|26.1000|OTROS|||
TK-HY005|KIT CADENA KIA CERATO 1.6 (6PCS)|OTROS|00187|0.0000|95.5800|36.5400|OTROS|||
TK-HY005-12|MEDIO KIT CADENA KIA CERATO 1.6 (CADENA Y TENSOR)|OTROS|00187|0.0000|47.1300|19.4400|OTROS|||
23510-23700-OEM|BRAZO BIELA TUCSON/ELANTRA/SPORTAGE 2.0|TUCSO|00108|0.0000|27.9400|14.6800|CHINA|||
0K30C-11210|BRAZO BIELA KIA RIO STYLUS 1.5|RIO|00108|0.0000|31.3400|16.4700|CHINA|||
23111-25210|CIGUENAL HYUNDAI H1 09 CADENA|OTROS|00062|0.0000|155.7600|45.0000|CHINA|||
23110-38230|CIGUENAL HYUNDAI H1 07 CORREA|OTROS|00062|0.0000|155.7600|42.0000|CHINA|||
23110-23780-SE|CIGUENAL TUCSON SEONG|TUCSO|00062|0.0000|126.1400|42.0000|CHINA|||
24350-2B000-SE|ENGRANAJE CVVT CERATO 1.6|OTROS|00108|0.0000|69.5300|16.5000|CHINA|||
24350-25000-SE|ENGRANAJE CVVT H1 09/ NEW CARENS|H1|00108|0.0000|69.5300|16.5000|CHINA|||
24350-3C100-SE|ENGRANAJE CVVT SONATA 3.3/SOREN/SEDO|OTROS|00108|0.0000|88.0700|22.0000|CHINA|||
24350-3E000-SE|ENGRANAJE CVVT SANTA FE 2.7|SPTFE|00108|0.0000|108.1500|25.5000|CHINA|||
24432-37000-SE|GUIA CADENA 1 SUPERIOR KIA SPORTAGE 2.7 37100|SPTFE|00062|0.0000|13.9900|2.9000|CHINA|||
24431-37100-SE|GUIA CADENA 2 INFERIOR KIA SPORTAGE 2.7|SPTFE|00062|0.0000|13.9900|2.9000|CHINA|||
24355-2B000-SE|VALVULA OCV KIA CERATO 1.6|OTROS|00108|0.0000|36.2100|7.6000|CHINA|||
24355-25000-SE|VALVULA OCV HYUNDAI H1 09/NEW CARENS|H1|00108|0.0000|36.2100|7.6000|CHINA|||
24355-3E000-SE|VALVULA OCV LH HYUNDAI SANTA FE 2.7|SPTFE|00108|0.0000|36.2100|7.8000|CHINA|||
24356-3E000-SE|VALVULA OCV RH HYUNDAI SANTA FE 2.7|SPTFE|00062|0.0000|36.2100|7.8000|CHINA|||
0K77P-15200B-SE|RADIADOR KIA PREGIO 3.0 SEONG|PREGI|00062|0.0000|119.9200|36.5000|CHINA|||
MEKIH109-SEONG|MEDIO KIT CADENA H1 09/TUC/CARE (2 CADENA + 1 TENS|H1|00062|0.0000|38.3900|16.7500|CHINA|||
KITCACERA-SE|KIT CADENA KIA CERATO 1.6 SEONG|OTROS|00062|0.0000|79.5900|26.5000|CHINA|||
MEKITCERA-SEONG|MEDIO KIT CADENA KIA CERATO 1.6 SEONG (CADENA+TEN)|OTROS|00062|0.0000|36.0400|12.0000|CHINA|||
KITCORRH1-SEONG|KIT TIEMPO H1 07 SEONG (6 PIEZAS)|H1|00062|0.0000|89.5000|26.4000|CHINA|||
51712-1C000-SE|DISCO FRENO DEL. GETZ 1.6 SEONG|ELGTZ|00062|0.0000|36.5700|8.9000|CHINA|||
25281-3E000-SE|TENSOR CORREA UNICA SANTA FE 2.7 SEONG|SPTFE|00062|0.0000|27.0300|9.0000|CHINA|||
21310-3C300-SE|BOMBA ACEITE SONATA 3.3/SORENT 3.8/SEDONA 3.8|OTROS|00062|0.0000|101.4700|23.1500|CHINA|||
21310-39510-SE|BOMBA ACEITE SORENTO 3.5/SEDONA 3.5|OTROS|00062|0.0000|113.4500|22.0000|CHINA|||
23124-3E010-SE|DAMPER HYUNDAI SANTA FE 2.7|SPTFE|00062|0.0000|57.1500|13.2000|CHINA|||
23124-3C100-SE|DAMPER HYUNDAI SONATA 3.3 SEONG|OTROS|00062|0.0000|57.1500|13.5000|CHINA|||
25281-2C000-SE|TENSOR CORREA UNICA H1 09 SEONG|H1|00062|0.0000|33.1200|10.0000|CHINA|||
39180-22090-SE|SENSOR POSICION CIGUENAL ACCENT 3PINES|ACCEN|00108|0.0000|12.6600|2.5000|CHINA|||
39180-23910-SE|SENSOR POSICION CIGUENAL TUCSON|TUCSO|00108|0.0000|13.2700|4.1500|CHINA|||
39310-38060-SE|SENSOR POSICION CIGUENAL H1|H1|00108|0.0000|15.5700|4.5000|CHINA|||
41430-22652-SE|HORQUILLA CLUTCH ACCENT SEONG|ACCEN|00062|0.0000|7.2100|2.4000|CHINA|||
24411-3E000-SE|TENSOR CADENA LEVA SANTA FE 2.7 SEONG|SPTFE|00062|0.0000|24.4000|6.2000|CHINA|||
25460-37101-SE|TUBO AGUA KIA SPORTAGE 2.7/ SANTA FE GOLD|SPTFE|00062|0.0000|12.7000|3.2000|CHINA|||
0K01134160A-SE|LAPIZ KIA PREGIO 3.0 SEONG|PREGI|00062|0.0000|10.9400|3.3000|CHINA|||
54430-3F600-SE|MUNON SUP. SONATA 3.3 KP|OTROS|00118|0.0000|10.9200|2.9500|CHINA|||
21310-2C200-SE|BOMBA ACEITE H1 09 SEONG|OFERT|00062|0.0000|148.4800|51.0000|CHINA|||
24551-02200-SE|MARTILLO ADMISION KIA PICANTO|PICAN|00062|0.0000|9.0100|3.0000|CHINA|||
22410-22030-SE|TAPA VALVULA ACCENT SEONG|ACCEN|00062|0.0000|52.5600|17.5000|CHINA|||
24321-3E000-SE|CADENA LEVA HYUNDAI SANTA FE 2.7|SPTFE|00062|0.0000|25.5700|6.8000|CHINA|||
24321-26701-SE|CADENA LEVA ACCENT 1.6/RIO CVVT 1.6|OTROS|00062|0.0000|12.5200|2.8000|CHINA|||
25611-26100-SE|CARCAZA TERMOSTATO GETZ SUP. CORTA SEONG|ELGTZ|00062|0.0000|11.2000|2.7000|CHINA|||
25631-23501-SE|CARCAZA TERMOSTATO TUCSON SUP. CORTA SEONG|TUCSO|00062|0.0000|6.7000|2.4000|CHINA|||
0K79A-32110A-SE|CAJETIN DIRECCION HIDRAULICA KIA PREGIO 3.0|PREGI|00108|0.0000|219.6000|65.5000|CHINA|||
0K72A-32600-SE|BOMBA DIRECCION KIA PREGIO 3.0 SEONG|PREGI|00062|0.0000|98.3400|30.0000|CHINA|||
39180-3E100-SE|SENSOR POSICION CIGUENAL SANTA FE 2.7 SEONG|SPTFE|00062|0.0000|16.5600|4.2000|CHINA|||
24355-23770-SE|VALVULA OCV TUCSON LARGA|TUCSO|00108|0.0000|30.7200|6.8000|CHINA|||
41700-4A101-SE|BOMBIN CLUTCH INF H1 2007 CORREA|H1|00062|0.0000|16.4300|4.5000|CHINA|||
22211-26600|JGO. VALVULA ADM GETZ/ELANTRA 1.6 PAQ8|ELGTZ|00108|0.0000|17.2800|7.5300|CHINA|||
22212-26600|JGO. VALVULA ESC GETZ/ELANTRA 1.6 PAQ8|ELGTZ|00108|0.0000|14.1900|7.5300|CHINA|||
24100-02200-CH|ARBOL LEVA KIA PICANTO REEMPLAZO|PICAN|00143|0.0000|58.8500|40.0900|KOREA|||
65YU13|CORREA BALANCEADORA H1 MITSUBA|MITSU|00099|0.0000|7.2100|4.2000|OTROS|||
6PK2475|CORREA UNICA SONATA 3.3/SORENTO 3.8 MITSUBA|MITSU|00099|0.0000|21.5000|12.0000|OTROS|||
6PK1995|CORREA UNICA SPORTAGE/SANTA FE MITSUBA|MITSU|00099|0.0000|24.5000|14.4000|OTROS|||
KITGUIAH1|KIT BRAZOS PATIN TENSORES CADENA TIEMPO H1 (3 PIEZ|H1|00122|0.0000|45.0000|11.0600|KOREA|||
KITCADEH1KOREA|KIT CADENA H1 KOREANO+INA (6 PIEZAS)|H1|00002|0.0000|118.5000|43.8900|KOREA|||
24430-2J000|GUIA CADENA TUCSON 2015-2018|TUCSO|00004|0.0000|10.2500|4.0900|KOREA|||24430-2E000
24350-2B010|ENGRANAJE CVVT CERATO 1.6 KOREA|OTROS|00159|0.0000|81.8300|32.6400|KOREA|||
21910-2F150|BASE MOTOR DELANTERA KIA CERATO 1.6|OTROS|00095|0.0000|25.1800|8.0500|KOREA|||
25127-42540|CARCAZA INFERIOR TERMOSTATO HYUNDAI H100|OTROS|00004|0.0000|13.2900|5.3000|KOREA|||
39180-3E100-MO|SENSOR POSICION CIGUENAL SANTA FE/ OPTI 2.7|SPTFE|00004|0.0000|88.0500|35.1200|KOREA|||
23060-3C202|JGO. CONCHA BIELA SONATA 3.3 STD|OTROS|00005|0.0000|22.9700|6.6100|KOREA|||
23040-42210|JGO. ANILLO HYUNDAI H100 STD|OTROS|00073|0.0000|53.5400|18.5000|KOREA|||
23040-3C100-AZ|JGO. ANILLO SONATA 3.3 STD AZTEC|OTROS|00073|0.0000|45.1000|14.8000|KOREA|||
25631-3E000|CARCAZA ENTRADA TERMOSTATO SANTA FE 2.7|SPTFE|00122|0.0000|7.9200|2.3600|KOREA|||
24410-23770|TENSOR CADENA TUCSON KOREA|TUCSO|00126|0.0000|26.9200|9.9400|KOREA|||
3930-37110|SENSOR ARBOL LEVA SPORTAGE 2.7|SPTFE|00074|0.0000|13.9600|5.5700|KOREA|||
55550-3E100|ESTOPERA DIFERENCIAL KIA SORENTO|OTROS|00002|0.0000|6.5000|1.2200|KOREA|||
28164-37200|SENSOR MAF SPORTAGE 2.7/ SANTA FE GOLD|SPTFE|00172|0.0000|62.3500|21.2800|KOREA|||
24410-26800|TENSOR CADENA LEVA KIA RIO CVVT/ ACCENT 1.6|OTROS|00074|0.0000|35.7500|11.0700|KOREA|||
21421-33114|ESTOPERA BOMBA ACEITE H1 07 CORREA|H1|00110|0.0000|4.2500|0.4100|KOREA|||
41413-4A000|HORQUILLA HYUNDAI H1 07 CORREA|H1|00002|0.0000|9.4500|2.0000|KOREA|||
27501-38B00|JGO. CABLE BUJIA H1 07 CORREA|H1|00002|0.0000|7.6400|2.6500|KOREA|||
21020-2G100|JGO. CONCHA BANCADA H1 09 STD|H1|00005|0.0000|21.5000|6.0500|KOREA|||
21020-25150|JGO. SEPARADOR AXIAL H1 09 STD|H1|00005|0.0000|15.1700|6.0500|KOREA|||
24350-25000|ENGRANAJE CVVT H1 09|H1|00159|0.0000|89.0800|33.5400|KOREA|||
25287-2C000|POLEA CORREA UNICA H1 09|H1|00002|0.0000|14.8800|4.7400|KOREA|||
97730-4H100|ELECTROVENTILADOR A/A H1 09|H1|00154|0.0000|85.6100|30.1600|KOREA|||
25412-4H100|MANGUERA INF. RADIADOR H1 09|H1|00002|0.0000|9.2700|2.5000|KOREA|||
25411-4H100|MANGUERA SUP. RADIADOR H1 09|H1|00002|0.0000|8.2700|2.0800|KOREA|||
54650-4H100|AMORTIGUADOR DEL. LH H1 09|H1|00002|0.0000|58.2900|23.2500|KOREA|||
25380-2K280|ELECTROVENTILADOR SONATA 3.3|OTROS|00154|0.0000|112.2400|41.7800|KOREA|||
25631-3C100|CARCAZA ENTRADA TERMOSTADO SONATA 3.3|OTROS|00004|0.0000|12.8100|2.7000|KOREA|||
54611-3K030|AMORTIGUADOR DELANTERO SONATA 3.3|OTROS|00002|0.0000|37.2800|14.8700|KOREA|||
23110-3E101|CIGUENAL SANTA FE 2.7|SPTFE|00002|0.0000|550.0000|304.4600|KOREA|||
24350-3E000|ENGRANAJE CVVT SANTA FE 2.7|SPTFE|00159|0.0000|128.8500|43.4200|KOREA|||
24410-38001-K|TENSOR HIDRAULICO CORREA TIEMPO H1 07|H1|00137|0.0000|39.2100|12.8500|KOREA|||
22211-33000|VALVULA ADM. H1 07|H1|00137|0.0000|2.9000|0.8900|KOREA|||
58101-4HA50|JGO. PASTILLA DELANTERA H1 09|H1|00137|0.0000|22.4000|6.5400|KOREA|||
51750-3J000|MOSO DELANTERO/TRASERO SANTA FE 2.7|SPTFE|00137|0.0000|69.0300|25.9400|KOREA|||
25330-2E000-OEM|TAPA RADIADOR 1.1 OEM|ELGTZ|00127|0.0000|6.5000|1.6400|KOREA|||
24410-22000|TENSOR HYUNDAI ACCENT/GETZ INA 531011820|ELGTZ|00168|0.0000|14.5000|5.6300|KOREA|||
97133-2E210|FILTRO A/A TUCSON|TUCSO|00002|0.0000|3.5000|0.9600|KOREA|||
28113-08000|FILTRO AIRE MOTOR TUCSON|TUCSO|00002|0.0000|5.5000|1.9100|KOREA|||
24410-23400-VAL|TENSOR TIEMPO ELANTRA 2.0 LISO K6123|ELGTZ|00066|0.0000|17.5000|5.7200|KOREA|||
57100-4E001|BOMBA DIRECCION KIA PREGIO 3.0 PMC|PREGI|00002|0.0000|159.9000|87.8400|KOREA|||
0K30E-12420A|ARBOL LEVA ADM. KIA RIO STYLUS 1.5|RIO|00140|0.0000|65.4900|23.7300|KOREA|||
24510-02500|FLAUTA ADMISION KIA PICANTO|PICAN|00140|0.0000|19.9000|6.4700|KOREA|||
21812-4H200|BASE MOTOR HYUNDAI H1 09|H1|00002|0.0000|55.8900|17.1100|KOREA|||
23510-26030-SEO|BRAZO BIELA GETZ/ACC/ELAN SEONG|ELGTZ|00062|0.0000|16.9500|5.0000|CHINA|||
23510-3E101-SEO|BRAZO BIELA HYUNDAI SANTA FE 2.7 SEONG|SPTFE|00062|0.0000|38.6000|10.5000|CHINA|||
0K30C-11210-SEO|BRAZO BIELA KIA RIO 1.5 SEONG|RIO|00062|0.0000|23.0500|6.8000|CHINA|||
23510-02501-SEO|BRAZO BIELA KIA PICANTO SEONG|PICAN|00062|0.0000|23.0500|6.8000|CHINA|||
22100-26100-SEO|CAMARA HYUNDAI GETZ 1.6 SEONG|ELGTZ|00062|0.0000|420.0000|160.0000|CHINA|||
22100-02766-SEO|CAMARA KIA PICANTO SEONG|PICAN|00062|0.0000|287.5000|103.0000|CHINA|||
0K30E-10100-SEO|CAMARA KIA RIO 1.5 SEONG|RIO|00062|0.0000|460.0000|184.0000|CHINA|||
23111-26100-SEO|CIGUENAL GETZ 1.6 SEONG|ELGTZ|00062|0.0000|113.7400|36.5000|CHINA|||
23111-02812-SEO|CIGUENAL KIA PICANTO SEONG|PICAN|00062|0.0000|116.9600|34.5000|CHINA|||
23124-2X010-SEO|DAMPER KIA RIO STYLUS SEONG|RIO|00062|0.0000|28.7500|11.5000|CHINA|||
23124-02201-SEO|DAMPER KIA PICANTO SEONG|PICAN|00062|0.0000|23.7600|7.6000|CHINA|||
23040-38200-SEO|JGO. ANILLO STD H1 07 SEONG|H1|00062|0.0000|21.3100|5.4000|CHINA|||
54500-FD000-SEO|MESETA KIA RIO STYLUS LH KP|RIO|00118|0.0000|32.2100|9.5000|CHINA|||
54501-FD000-SEO|MESETA KIA RIO STYLUS RH KP|RIO|00118|0.0000|32.2100|9.5000|CHINA|||
25460-26000-SEO|TUBO AGUA ELANTRA/GETZ SEONG|ELGTZ|00062|0.0000|8.5000|2.3000|CHINA|||
25460-23000-SEO|TUBO AGUA TUCSON SEONG|TUCSO|00062|0.0000|8.5000|2.3000|CHINA|||
KITPISSONSEONG|KIT PISTON Y ANILLO STD SONATA 3.3 SEONG|OTROS|00062|0.0000|0.0000|0.0000|CHINA|||
23040-3C100-STD|JGO. ANILLO SONATA 3.3 STD SEONG|OTROS|00062|0.0000|29.8300|8.8000|CHINA|||
23040-3C100-050|JGO. ANILLO SONATA 3.3 0.20 (0.50) SEONG|OTROS|00062|0.0000|29.8300|8.8000|CHINA|||
23040-25200-STD|JGO. ANILLO STD H1 09 SEONG|H1|00062|0.0000|18.3100|5.4000|CHINA|||
23410-2G200-STD|JGO. PISTON STD H1 09 SEONG|H1|00062|0.0000|47.8700|14.1200|CHINA|||
24410-26800-SEO|TENSOR CADENA ACCENT 1.6/RIO CVVT 1.6|OTROS|00062|0.0000|20.0000|5.9000|CHINA|||
24321-26701-SEO|CADENA LEVA ACCENT 1.6/RIO CVVT 1.6|OTROS|00062|0.0000|0.0000|0.0000|CHINA|||
24810-37120-SEO|POLEA FIJA TIEMPO SPORTAGE 2.7|SPTFE|00062|0.0000|12.2000|3.6000|CHINA|||
24450-37100-SEO|POLEA TENSORA TIEMPO SPORTAGE 2.7|SPTFE|00062|0.0000|11.1900|3.3000|CHINA|||
24840-3E000-SEO|TENSOR CORREA TIEMPO SANTA FE 2.7|SPTFE|00062|0.0000|25.6800|6.1000|CHINA|||
39310-3C100-SEO|SENSOR POSICION CIGUENAL SONATA/SOREN/SEDO|OTROS|00062|0.0000|15.1900|3.3000|CHINA|||
39180-37150-SEO|SENSOR POSICION CIGUENAL SPORTAGE 2.7|SPTFE|00062|0.0000|15.1900|3.6000|CHINA|||
24100-02200-SEO|ARBOL LEVA KIA PICANTO|PICAN|00108|0.0000|57.6300|17.0000|CHINA|||
0K30E-12420A-SE|ARBOL LEVA ADMISION KIA RIO STYLUS 1.5|RIO|00108|0.0000|59.3300|17.5000|CHINA|||
24100-23770-SEO|ARBOL LEVA ADMISION TUCSON|TUCSO|00108|0.0000|68.4100|19.0000|CHINA|||
21930-2E300-SEO|BASE MOTOR TRASERA TUCSON KP|TUCSO|00118|0.0000|11.8700|3.5000|CHINA|||
57700-FD201-SEO|CAJETIN HIDRAULICO KIA RIO STYLUS|RIO|00108|0.0000|275.8600|74.0000|CHINA|||
57700-1C000-SEO|CAJETIN HIDRAULICO GETZ 1.6|ELGTZ|00108|0.0000|310.1900|91.5000|CHINA|||
57700-1F800-SEO|CAJETIN HIDRAULICO TUCSON|TUCSO|00108|0.0000|213.5700|63.0000|CHINA|||
24510-02500-SEO|FLAUTA ADMISION KIA PICANTO SEONG|PICAN|00108|0.0000|19.7000|5.5000|CHINA|||
0K75A-10270B-SE|EMPACADURA CAMARA KIA PREGIO 3.0 SEONG|PREGI|00062|0.0000|0.0000|0.0000|CHINA|||
0K75A-10270B-SE|JGO. EMPACADURA KIA PREGIO 3.0 SEONG|PREGI|00062|0.0000|25.1900|9.2000|CHINA|||
21522-2X000-SEO|SET CUELLOS CIGUENAL KIA RIO 1.5|RIO|00062|0.0000|6.5000|1.2500|CHINA|||
31911-38204-SEO|FILTRO GASOLINA H1 2007/SONATA 05|H1|00108|0.0000|10.3600|2.5000|CHINA|||
31911-2F000-SEO|FILTRO GASOLINA KIA CERATO 1.6|OTROS|00108|0.0000|18.5800|4.3000|CHINA|||
0K30A-13480-SEO|FILTRO GASOLINA KIA RIO 1.5|RIO|00108|0.0000|3.9000|1.4500|CHINA|||
31112-2B000-SEO|FILTRO GASOLINA SANTA FE 06-09|SPTFE|00108|0.0000|7.4600|2.2000|CHINA|||
54300-4A600|AMORTIGUADOR DEL. H1 07 CORREA|H1|00002|0.0000|0.0000|0.0000|KOREA|||
58101-4AA90|JGO. PASTILLA DELANTERA H1 07 CORREA|H1|00002|0.0000|0.0000|0.0000|KOREA|||
83660-4A500|MANILLA EXT. COMPUERTA TRASERA RH H1 07|H1|00026|0.0000|0.0000|0.0000|KOREA|||
97606-4H200|CONDENSADOR H1 09|H1|00154|0.0000|0.0000|0.0000|KOREA|||
54660-4H100|AMORTIGUADOR DEL. RH H1 09|H1|00002|0.0000|0.0000|0.0000|KOREA|||
55300-4H100|AMORTIGUADOR TRASERO H1 09|H1|00002|0.0000|0.0000|0.0000|KOREA|||
55311-3K030|AMORTIGUADOR TRASERO SONATA 3.3|OTROS|00002|0.0000|0.0000|0.0000|KOREA|||
22441-22012-K|EMPACADURA TAPA VALVULA ACCENT/GETZ 1.3|ELGTZ|00002|0.0000|0.0000|0.0000|KOREA|||
22410-26610-K|TAPA VALVULA HYUNDAI GETZ 1.6 KOREA|ELGTZ|00026|0.0000|0.0000|0.0000|KOREA|||
57100-4A650|BOMBA DIRECCION HYUNDAI H1 07|H1|00138|0.0000|0.0000|0.0000|KOREA|||
57100-4H200|BOMBA DIRECCION HYUNDAI H1 09|H1|00002|0.0000|0.0000|0.0000|KOREA|||
57100-2E000|BOMBA DIRECCION TUCSON|TUCSO|184|0.0000|0.0000|0.0000|KOREA|||
31110-4D600|BOMBA GASOLINA SEDONA 3.8|OTROS|00002|0.0000|0.0000|0.0000|KOREA|||
54813-4A650|BUJE BARRA ESTABILIZADORA H1 07 CORREA|H1|00002|0.0000|0.0000|0.0000|KOREA|||
0K72A-32960|CAJETIN KIA PREGIO 3.0 KOREA|PREGI|00138|0.0000|0.0000|0.0000|KOREA|||
57700-1F800|CAJETIN HIDRAULICO TUCSON KOREA|TUCSO|00138|0.0000|0.0000|0.0000|KOREA|||
97133-2D200|FILTRO A/A ELANTRA|ELGTZ|00002|0.0000|0.0000|0.0000|KOREA|||
97617-1C001|FILTRO A/A GETZ|ELGTZ|00002|0.0000|0.0000|0.0000|KOREA|||
28113-1C000|FILTRO AIRE GETZ|ELGTZ|00002|0.0000|0.0000|0.0000|KOREA|||
K0AJ210270|JGO. EMPACADURA SEDONA/SOREN 3.5|OTROS|00002|0.0000|4.0700|1.9600|KOREA|||
25412-22010|MANGUERA RAD. INF. ACCENT|ACCEN|00095|0.0000|0.0000|0.0000|KOREA|||
25412-2D150|MANGUERA RAD. INF. ELANTRA 2.0|ELGTZ|00095|0.0000|0.0000|0.0000|KOREA|||
