codmovart|fecha_mov|tipinv|cantidad|almacen|numdoc
24355-23800-K|2023-08-06 00:00:00|SAL|5|01|105970
24312-02270|2023-01-18 00:00:00|SAL|8|01|105971
94460-38200|2023-03-08 00:00:00|SAL|9|01|105972
28113-3K200|2023-03-08 00:00:00|SAL|4|01|105972
25380-1C150|2023-03-08 00:00:00|SAL|4|01|105972
56820-4A600|2023-03-08 00:00:00|SAL|3|01|105972
21020-22960-025|2023-03-08 00:00:00|SAL|4|01|105972
27501-24E10|2023-07-03 00:00:00|SAL|8|01|105973
23060-22952|2023-07-03 00:00:00|SAL|10|01|105973
0K30A-18-10X|2023-06-20 00:00:00|SAL|7|01|105974
22311-23700|2023-03-07 00:00:00|SAL|7|01|105975
KIT-064|2023-03-07 00:00:00|SAL|5|01|105975
57724-4H000|2023-03-07 00:00:00|SAL|6|01|105975
25100-3C120-SEO|2023-03-07 00:00:00|SAL|3|01|105975
KK1YO-11SH0-025|2023-08-21 00:00:00|SAL|9|01|105976
577242E000|2023-08-21 00:00:00|SAL|8|01|105976
54830-1F000-DHM|2023-08-21 00:00:00|SAL|6|01|105976
175S8M29|2023-12-08 00:00:00|SAL|8|01|105977
23060-37922|2023-12-08 00:00:00|SAL|10|01|105977
57100-2E000-SE|2023-12-08 00:00:00|SAL|3|01|105977
KITPISH19-STD|2023-12-08 00:00:00|SAL|4|01|105977
23510-25240-SEO|2023-08-12 00:00:00|SAL|3|01|105978
25620-23501-SEO|2023-08-12 00:00:00|SAL|2|01|105978
22212-37201-SEO|2023-08-12 00:00:00|SAL|6|01|105978
23212-21000|2023-08-23 00:00:00|SAL|3|01|105979
21310-26650-DHM|2023-08-23 00:00:00|SAL|1|01|105979
27300-3980B-SEO|2023-08-23 00:00:00|SAL|1|01|105979
24355-25000-SE|2023-08-23 00:00:00|SAL|9|01|105979
23110-23780|2023-08-23 00:00:00|SAL|8|01|105979
23356-38020-SEO|2023-05-17 00:00:00|SAL|4|01|105980
3918023910|2023-05-17 00:00:00|SAL|9|01|105980
57100-4A650-SE|2023-05-17 00:00:00|SAL|6|01|105980
82650-2E000|2023-05-17 00:00:00|SAL|1|01|105980
39350-3E120|2023-05-17 00:00:00|SAL|7|01|105980
82660-4A300-SEO|2023-12-22 00:00:00|SAL|2|01|105981
39318-39800-OEM|2023-12-22 00:00:00|SAL|10|01|105981
97617-1C001-SEO|2023-12-22 00:00:00|SAL|5|01|105981
55300-4H100|2023-12-22 00:00:00|SAL|7|01|105981
KITCAH1SEONG|2023-12-22 00:00:00|SAL|3|01|105981
23111-02812|2023-06-19 00:00:00|SAL|1|01|105982
26510-35000|2023-12-10 00:00:00|SAL|1|01|105983
55323-1C000-OEM|2023-12-10 00:00:00|SAL|9|01|105983
0K72A-33047-SEO|2023-03-18 00:00:00|SAL|6|01|105984
23040-23972-020|2023-03-18 00:00:00|SAL|10|01|105984
8266022001|2023-07-07 00:00:00|SAL|1|01|105985
23110-4X000-OEM|2023-07-07 00:00:00|SAL|5|01|105985
21810-D3100|2023-07-07 00:00:00|SAL|2|01|105985
KDX50-32-240|2023-07-07 00:00:00|SAL|3|01|105985
26300-02500|2023-04-17 00:00:00|SAL|2|01|105986
21310-23002-DHM|2023-04-17 00:00:00|SAL|3|01|105986
23410-23942-075|2023-04-17 00:00:00|SAL|8|01|105986
0K1Y011-SEO-075|2023-04-17 00:00:00|SAL|9|01|105986
24355-3C200-SE|2023-04-17 00:00:00|SAL|4|01|105986
23060-37140|2023-06-15 00:00:00|SAL|10|01|105987
30180-10100-SE|2023-06-15 00:00:00|SAL|8|01|105987
23410-37317-050|2023-06-15 00:00:00|SAL|10|01|105987
39180-22600|2023-06-15 00:00:00|SAL|4|01|105987
577244D000|2023-02-04 00:00:00|SAL|3|01|105988
51750-FD000|2023-02-04 00:00:00|SAL|3|01|105988
58305-4HA00|2023-02-04 00:00:00|SAL|8|01|105988
TK-HY003|2023-02-04 00:00:00|SAL|1|01|105988
0K72B-46500|2023-04-01 00:00:00|SAL|4|01|105989
39330-22000-SEO|2023-04-01 00:00:00|SAL|8|01|105989
23410-23942-075|2023-05-05 00:00:00|SAL|8|01|105990
56820-4H000|2023-05-05 00:00:00|SAL|6|01|105990
23410-26501|2023-05-05 00:00:00|SAL|1|01|105990
82620-1C000-CH|2023-05-05 00:00:00|SAL|1|01|105990
21830-1C370|2023-05-05 00:00:00|SAL|8|01|105990
0K30C-11321|2023-08-14 00:00:00|SAL|8|01|105991
54615-FD000-K|2023-08-14 00:00:00|SAL|1|01|105991
21810-A5000|2023-06-11 00:00:00|SAL|5|01|105992
24150-23761|2023-02-17 00:00:00|SAL|4|01|105993
27301-23510|2023-02-17 00:00:00|SAL|7|01|105993
22226-23500|2023-04-01 00:00:00|SAL|5|01|105994
25329-1R200|2023-04-01 00:00:00|SAL|2|01|105994
21830-2B600|2023-04-01 00:00:00|SAL|6|01|105994
25469-26102-SEO|2023-04-01 00:00:00|SAL|1|01|105994
0K72A-16-510|2023-08-14 00:00:00|SAL|10|01|105995
21310-02550|2023-08-14 00:00:00|SAL|8|01|105995
24355-2G500|2023-08-14 00:00:00|SAL|5|01|105995
23060-38540|2023-08-14 00:00:00|SAL|9|01|105995
46512-39800|2023-08-14 00:00:00|SAL|9|01|105995
BB8060R-54500FD|2023-02-15 00:00:00|SAL|7|01|105996
0K72A-32-270|2023-02-15 00:00:00|SAL|9|01|105996
24410-03000|2023-02-15 00:00:00|SAL|10|01|105996
54501-2B000-SEO|2023-02-15 00:00:00|SAL|6|01|105996
0K1Y011-SEO-025|2023-02-15 00:00:00|SAL|3|01|105996
0K30F39050A|2023-10-06 00:00:00|SAL|7|01|105997
25500-2B400-TKC|2023-10-06 00:00:00|SAL|2|01|105997
MDX50-66-490|2023-09-09 00:00:00|SAL|5|01|105998
27300-39800|2023-09-09 00:00:00|SAL|9|01|105998
0K72A-33-047-K|2023-12-26 00:00:00|SAL|6|01|105999
23410-23942|2023-12-26 00:00:00|SAL|8|01|105999
25310-2E100A|2023-12-26 00:00:00|SAL|3|01|105999
8262022001|2023-12-26 00:00:00|SAL|8|01|105999
23040-25200-050|2023-12-26 00:00:00|SAL|2|01|105999
0K3Y0-11-SC0-05|2023-06-05 00:00:00|SAL|9|01|106000
20910-22A010|2023-06-05 00:00:00|SAL|3|01|106000
0K72A-43400-K|2023-06-05 00:00:00|SAL|4|01|106000
517504H050|2023-06-05 00:00:00|SAL|9|01|106000
2441023050|2023-06-05 00:00:00|SAL|9|01|106000
58330-02000-SEO|2023-11-26 00:00:00|SAL|2|01|106001
24312-37500-BA|2023-11-26 00:00:00|SAL|9|01|106001
39210-37513-SEO|2023-07-29 00:00:00|SAL|2|01|106002
21910-2D050|2023-07-29 00:00:00|SAL|2|01|106002
KIT-TERMIN|2023-07-29 00:00:00|SAL|2|01|106002
0K30C-59560-KP|2023-02-15 00:00:00|SAL|7|01|106003
0K72A-33-047-K|2023-02-15 00:00:00|SAL|9|01|106003
21310-2C200-SE|2023-02-15 00:00:00|SAL|6|01|106003
23060-37921|2023-02-15 00:00:00|SAL|8|01|106003
24321-26020-CH|2023-02-15 00:00:00|SAL|6|01|106003
24411-3E000-SE|2023-01-13 00:00:00|SAL|7|01|106004
23040-23972-075|2023-01-13 00:00:00|SAL|8|01|106004
0K75A-10-271|2023-01-13 00:00:00|SAL|10|01|106004
51712-25010|2023-07-15 00:00:00|SAL|1|01|106005
28113-2D000|2023-07-15 00:00:00|SAL|7|01|106005
57700-1F800-SEO|2023-07-15 00:00:00|SAL|3|01|106005
23356-42500|2023-07-15 00:00:00|SAL|2|01|106005
86821-2E000-SEO|2023-04-23 00:00:00|SAL|9|01|106006
82662-4A300-SEO|2023-04-23 00:00:00|SAL|9|01|106006
25620-25002|2023-04-23 00:00:00|SAL|8|01|106006
22224-2B001|2023-04-23 00:00:00|SAL|6|01|106006
23410-37317-STD|2023-04-23 00:00:00|SAL|10|01|106006
23356-38020-SEO|2023-05-19 00:00:00|SAL|3|01|106007
57100-4A650|2023-05-19 00:00:00|SAL|3|01|106007
KITPISSOR5-020|2023-05-19 00:00:00|SAL|3|01|106007
51720-29400|2023-05-19 00:00:00|SAL|2|01|106007
54551-2E000|2023-01-09 00:00:00|SAL|6|01|106008
54630-3L000|2023-01-09 00:00:00|SAL|5|01|106008
24410-2B000|2023-01-09 00:00:00|SAL|9|01|106008
94460-3K000|2023-01-09 00:00:00|SAL|4|01|106008
37300-3C120|2023-08-03 00:00:00|SAL|8|01|106009
0K30E-13890|2023-08-03 00:00:00|SAL|8|01|106009
54420-3E100|2023-08-03 00:00:00|SAL|2|01|106009
25460-23000-SEO|2023-09-06 00:00:00|SAL|3|01|106010
21810-3X000|2023-09-06 00:00:00|SAL|7|01|106010
31180-0S100-SEO|2023-01-29 00:00:00|SAL|5|01|106011
54830-D3000|2023-01-29 00:00:00|SAL|5|01|106011
23123-23000|2023-01-29 00:00:00|SAL|3|01|106011
25412-2D150|2023-01-29 00:00:00|SAL|6|01|106011
23410-26511-050|2023-03-25 00:00:00|SAL|10|01|106012
KITCAH1SEONG|2023-03-25 00:00:00|SAL|6|01|106012
31112-C9000|2023-03-25 00:00:00|SAL|1|01|106012
KIK-017-KP|2023-03-25 00:00:00|SAL|8|01|106012
86510-FD040-SEO|2023-11-10 00:00:00|SAL|6|01|106013
0VN0111210|2023-11-10 00:00:00|SAL|5|01|106013
36100-23061|2023-11-10 00:00:00|SAL|1|01|106013
41412-4Z000|2023-02-17 00:00:00|SAL|9|01|106014
21310-26650|2023-11-14 00:00:00|SAL|1|01|106015
39310-39110-SEO|2023-11-14 00:00:00|SAL|8|01|106015
39300-22600-SEO|2023-11-14 00:00:00|SAL|7|01|106015
41300-22710-KP|2023-11-14 00:00:00|SAL|3|01|106015
0K32A-13202-SEO|2023-03-27 00:00:00|SAL|6|01|106016
0K72A-16460|2023-03-27 00:00:00|SAL|5|01|106016
0K43A-17-245|2023-06-05 00:00:00|SAL|6|01|106017
82620-2E000|2023-06-05 00:00:00|SAL|8|01|106017
31911-22000|2023-06-05 00:00:00|SAL|1|01|106017
585102E100|2023-06-25 00:00:00|SAL|3|01|106018
58330-02000-SEO|2023-06-25 00:00:00|SAL|1|01|106018
21421-21030-K|2023-06-25 00:00:00|SAL|7|01|106018
24410-02550-GMB|2023-12-17 00:00:00|SAL|10|01|106019
97617-1C001-SEO|2023-12-17 00:00:00|SAL|9|01|106019
25110-2E510-OEM|2023-12-17 00:00:00|SAL|4|01|106019
25411-22010|2023-12-17 00:00:00|SAL|10|01|106019
43119-39011|2023-03-02 00:00:00|SAL|9|01|106020
58315FDA01|2023-03-02 00:00:00|SAL|4|01|106020
97133-07010-SEO|2023-03-02 00:00:00|SAL|10|01|106020
27301-26600-PMC|2023-03-02 00:00:00|SAL|6|01|106020
39210-39820-SEO|2023-01-18 00:00:00|SAL|4|01|106021
23040-23972-075|2023-01-18 00:00:00|SAL|9|01|106021
86812-2D000|2023-01-18 00:00:00|SAL|9|01|106021
3918022600-PMC|2023-01-18 00:00:00|SAL|10|01|106021
97133-07010|2023-03-08 00:00:00|SAL|2|01|106022
0K2Y3-11-SFO-02|2023-03-08 00:00:00|SAL|8|01|106022
0K2A218W63|2023-03-08 00:00:00|SAL|5|01|106022
21810FD060|2023-06-13 00:00:00|SAL|2|01|106023
25380-4D800|2023-06-13 00:00:00|SAL|1|01|106023
27300-39800|2023-06-13 00:00:00|SAL|4|01|106023
0K1Y011-SEO-075|2023-06-13 00:00:00|SAL|9|01|106023
54500-2E001|2023-03-21 00:00:00|SAL|9|01|106024
39180-22060-K|2023-03-21 00:00:00|SAL|8|01|106024
56820-22000-DHM|2023-05-22 00:00:00|SAL|9|01|106025
GT20060|2023-05-22 00:00:00|SAL|7|01|106025
54840-07000-KP|2023-05-22 00:00:00|SAL|4|01|106025
22311-37310|2023-05-22 00:00:00|SAL|9|01|106025
31110-22040|2023-05-22 00:00:00|SAL|9|01|106025
56820-2E900-DHM|2023-04-14 00:00:00|SAL|7|01|106026
0K1Y011-SEO-025|2023-04-14 00:00:00|SAL|1|01|106026
41300-22710-KP|2023-04-20 00:00:00|SAL|5|01|106027
24840-3E000-OEM|2023-04-20 00:00:00|SAL|2|01|106027
54611-0U000|2023-04-20 00:00:00|SAL|3|01|106027
0K2Y3-11-SCO|2023-04-20 00:00:00|SAL|1|01|106027
41600-4H100|2023-10-04 00:00:00|SAL|3|01|106028
54552-3K000|2023-10-04 00:00:00|SAL|6|01|106028
24810-2X700-SE|2023-10-04 00:00:00|SAL|1|01|106028
58305-1CA00|2023-03-10 00:00:00|SAL|8|01|106029
23040-02950-075|2023-03-10 00:00:00|SAL|2|01|106029
22311-3E100-SEO|2023-03-10 00:00:00|SAL|10|01|106029
39250-03000|2023-03-10 00:00:00|SAL|1|01|106029
KITPICSTD|2023-03-10 00:00:00|SAL|6|01|106029
24312-26050-SUN|2023-01-22 00:00:00|SAL|7|01|106030
KK1Y0-11SJ0-025|2023-01-22 00:00:00|SAL|1|01|106030
24410-26000-OEM|2023-01-22 00:00:00|SAL|3|01|106030
0K72B-13850E-SE|2023-01-22 00:00:00|SAL|2|01|106030
0K756-15-171C-T|2023-10-08 00:00:00|SAL|3|01|106031
24410-24000-OEM|2023-07-20 00:00:00|SAL|10|01|106032
2341002270-050S|2023-07-20 00:00:00|SAL|5|01|106032
23040-25200|2023-04-22 00:00:00|SAL|8|01|106033
56825-D3000|2023-04-22 00:00:00|SAL|7|01|106033
39330-22000-SEO|2023-04-22 00:00:00|SAL|2|01|106033
58510-07000-X2|2023-10-18 00:00:00|SAL|6|01|106034
56820-4D100|2023-10-18 00:00:00|SAL|2|01|106034
24610-33050|2023-10-18 00:00:00|SAL|4|01|106034
0K30E-10100-ASS|2023-04-02 00:00:00|SAL|8|01|106035
23410-2G200|2023-04-02 00:00:00|SAL|3|01|106035
21910-4D500|2023-04-02 00:00:00|SAL|7|01|106035
23060-22540-075|2023-04-02 00:00:00|SAL|1|01|106035
24810-23050-PMC|2023-04-02 00:00:00|SAL|6|01|106035
21830-A5300|2023-03-29 00:00:00|SAL|1|01|106036
22410-37111-OEM|2023-03-29 00:00:00|SAL|4|01|106036
22231-37100-TKC|2023-03-29 00:00:00|SAL|10|01|106036
0K72A-32-240A|2023-08-02 00:00:00|SAL|7|01|106037
23410-02270-050|2023-08-02 00:00:00|SAL|3|01|106037
20910-25A01-OEM|2023-10-13 00:00:00|SAL|6|01|106038
25461-22024-SE|2023-10-13 00:00:00|SAL|10|01|106038
4PK875|2023-10-13 00:00:00|SAL|8|01|106038
KKBK-137STS22|2023-10-13 00:00:00|SAL|2|01|106038
0K79A-13-341|2023-10-13 00:00:00|SAL|5|01|106038
22311-2E080|2023-03-04 00:00:00|SAL|8|01|106039
54830-1G000|2023-01-08 00:00:00|SAL|9|01|106040
23121-3C100-SEO|2023-01-08 00:00:00|SAL|4|01|106040
517200200-K|2023-01-08 00:00:00|SAL|7|01|106040
23060-23901-050|2023-01-08 00:00:00|SAL|5|01|106040
56820-2E900|2023-01-08 00:00:00|SAL|7|01|106040
0K72A72410B|2023-09-15 00:00:00|SAL|7|01|106041
27301-38020|2023-01-01 00:00:00|SAL|7|01|106042
21310-23002|2023-01-01 00:00:00|SAL|10|01|106042
KITPISSPTGE-030|2023-01-01 00:00:00|SAL|6|01|106042
0K30E-13-250-TK|2023-01-01 00:00:00|SAL|6|01|106042
25412-2E200|2023-05-14 00:00:00|SAL|10|01|106043
94460-B4400|2023-05-14 00:00:00|SAL|1|01|106043
51720-02000-OEM|2023-02-02 00:00:00|SAL|5|01|106044
23410-02770|2023-02-02 00:00:00|SAL|3|01|106044
24411-3E000-SE|2023-02-02 00:00:00|SAL|10|01|106044
26320-3C300|2023-04-17 00:00:00|SAL|3|01|106045
23111-2G030|2023-04-17 00:00:00|SAL|1|01|106045
9783422000|2023-04-17 00:00:00|SAL|7|01|106045
94430-4A050-SEO|2023-04-17 00:00:00|SAL|9|01|106045
24321-23770-TKC|2023-04-17 00:00:00|SAL|10|01|106045
94460-2F000|2023-06-10 00:00:00|SAL|1|01|106046
GT20060|2023-06-10 00:00:00|SAL|6|01|106046
93110-22000-SEO|2023-06-10 00:00:00|SAL|8|01|106046
21830-2F300|2023-06-10 00:00:00|SAL|9|01|106046
26350-2M000|2023-06-10 00:00:00|SAL|3|01|106046
92201-2E000-SEO|2023-04-21 00:00:00|SAL|1|01|106047
57510-2D000|2023-04-21 00:00:00|SAL|9|01|106047
0K75A-10311|2023-02-05 00:00:00|SAL|4|01|106048
49140-4A500|2023-04-26 00:00:00|SAL|9|01|106049
23060-22952|2023-04-26 00:00:00|SAL|9|01|106049
21310-2C200-SE|2023-05-05 00:00:00|SAL|2|01|106050
25100-2Y000|2023-05-05 00:00:00|SAL|9|01|106050
21310-3C300-SE|2023-03-15 00:00:00|SAL|4|01|106051
0K75A-10270B-SE|2023-03-15 00:00:00|SAL|6|01|106051
25212-2E820|2023-03-15 00:00:00|SAL|4|01|106051
41710-39001|2023-03-15 00:00:00|SAL|1|01|106051
0K30E-10271-SEO|2023-03-15 00:00:00|SAL|6|01|106051
0K2AA20490|2023-12-20 00:00:00|SAL|9|01|106052
KIT-0K72A|2023-12-20 00:00:00|SAL|10|01|106052
57700-2B000|2023-02-23 00:00:00|SAL|9|01|106053
57729-4A010|2023-02-23 00:00:00|SAL|1|01|106053
25410-4F150|2023-02-23 00:00:00|SAL|7|01|106053
21810-A5000|2023-12-28 00:00:00|SAL|4|01|106054
21020-2G100|2023-12-28 00:00:00|SAL|5|01|106054
23040-25000|2023-11-10 00:00:00|SAL|10|01|106055
23410-38200-075|2023-07-31 00:00:00|SAL|10|01|106056
24840-3E000-OEM|2023-07-31 00:00:00|SAL|6|01|106056
KHBK-207YU32HAN|2023-07-31 00:00:00|SAL|7|01|106056
39220-38030|2023-07-31 00:00:00|SAL|2|01|106056
2183007100|2023-11-23 00:00:00|SAL|1|01|106057
25212-03050|2023-11-23 00:00:00|SAL|6|01|106057
23410-25210-STD|2023-05-13 00:00:00|SAL|4|01|106058
24510-02500|2023-05-13 00:00:00|SAL|3|01|106058
39180-3E100-TKC|2023-05-13 00:00:00|SAL|9|01|106058
21020-25150|2023-05-13 00:00:00|SAL|10|01|106058
54552-3K000|2023-01-28 00:00:00|SAL|8|01|106059
21030-3E000|2023-01-28 00:00:00|SAL|7|01|106059
22441-23800-PMC|2023-01-28 00:00:00|SAL|3|01|106059
57530-2D000|2023-01-28 00:00:00|SAL|5|01|106059
4311928000|2023-01-28 00:00:00|SAL|2|01|106059
21910-2E100|2023-12-14 00:00:00|SAL|1|01|106060
25461-22601-RAO|2023-09-24 00:00:00|SAL|7|01|106061
57581-2E001|2023-09-24 00:00:00|SAL|4|01|106061
39318-39800-TKC|2023-12-14 00:00:00|SAL|5|01|106062
39350-22600-SEO|2023-12-14 00:00:00|SAL|1|01|106062
21810-07000|2023-12-14 00:00:00|SAL|4|01|106062
25127-42540|2023-12-14 00:00:00|SAL|1|01|106062
26300-02500|2023-10-16 00:00:00|SAL|4|01|106063
22231-37100|2023-10-16 00:00:00|SAL|9|01|106063
25100-23010-K|2023-10-16 00:00:00|SAL|7|01|106063
0K75A-10-100-SE|2023-10-16 00:00:00|SAL|6|01|106063
24431-23500-SEO|2023-06-29 00:00:00|SAL|3|01|106064
35310-2E100|2023-06-29 00:00:00|SAL|6|01|106064
0K2Y3-11-SFX-05|2023-06-29 00:00:00|SAL|1|01|106064
KITPISSOR5-030|2023-04-13 00:00:00|SAL|10|01|106065
25412-22050-SE|2023-07-19 00:00:00|SAL|6|01|106066
22212-3C100-SEO|2023-07-19 00:00:00|SAL|5|01|106066
58510-07000-K|2023-07-19 00:00:00|SAL|4|01|106066
585102E100|2023-07-10 00:00:00|SAL|7|01|106067
21910-1M100|2023-07-10 00:00:00|SAL|10|01|106067
22311-25212|2023-07-10 00:00:00|SAL|6|01|106067
54530-3J000-KP|2023-07-10 00:00:00|SAL|5|01|106067
23060-22540-STD|2023-07-10 00:00:00|SAL|1|01|106067
86811-1F000-SEO|2023-10-10 00:00:00|SAL|4|01|106068
26510-26600|2023-02-22 00:00:00|SAL|8|01|106069
35310-37150-SEO|2023-02-22 00:00:00|SAL|1|01|106069
27300-2E000-R|2023-02-22 00:00:00|SAL|4|01|106069
41300-02510-KP|2023-02-26 00:00:00|SAL|3|01|106070
54830-3L000|2023-02-26 00:00:00|SAL|10|01|106070
24100-23770|2023-02-26 00:00:00|SAL|6|01|106070
20910-37L01|2023-03-30 00:00:00|SAL|9|01|106071
G22048018LT|2023-03-30 00:00:00|SAL|8|01|106071
58115FDA00-PMC|2023-03-30 00:00:00|SAL|1|01|106071
31110-2E300-SE|2023-03-30 00:00:00|SAL|4|01|106071
22311-03230|2023-10-05 00:00:00|SAL|7|01|106072
25460-23000-MOB|2023-10-05 00:00:00|SAL|7|01|106072
0KFY3-11-SC0-ST|2023-02-14 00:00:00|SAL|1|01|106073
42620-39200|2023-02-14 00:00:00|SAL|9|01|106073
24471-3C100-SEO|2023-11-20 00:00:00|SAL|2|01|106074
23040-39500-STD|2023-11-20 00:00:00|SAL|7|01|106074
22443-23001-SE|2023-08-03 00:00:00|SAL|6|01|106075
25310-4H500-SE|2023-08-03 00:00:00|SAL|6|01|106075
94460-3K000|2023-08-03 00:00:00|SAL|5|01|106075
0K72A-34-830|2023-08-13 00:00:00|SAL|6|01|106076
97606-3L180|2023-08-13 00:00:00|SAL|9|01|106076
28100-39400|2023-08-13 00:00:00|SAL|10|01|106076
25310-1C200|2023-03-05 00:00:00|SAL|4|01|106077
56820-3Q500|2023-03-05 00:00:00|SAL|7|01|106077
55530-3K000|2023-06-04 00:00:00|SAL|8|01|106078
26740-21314|2023-03-29 00:00:00|SAL|8|01|106079
25461-22601|2023-03-29 00:00:00|SAL|10|01|106079
58510-07000|2023-03-29 00:00:00|SAL|3|01|106079
21810-1C220|2023-12-27 00:00:00|SAL|8|01|106080
24350-3C100|2023-12-27 00:00:00|SAL|9|01|106080
22400-2X002|2023-12-27 00:00:00|SAL|6|01|106080
31911-38204-SEO|2023-12-27 00:00:00|SAL|9|01|106080
25461-22601|2023-12-27 00:00:00|SAL|3|01|106080
21310-39511|2023-03-16 00:00:00|SAL|8|01|106081
25310-2D010-SE|2023-03-16 00:00:00|SAL|4|01|106081
92102-FD021-SE|2023-03-16 00:00:00|SAL|10|01|106081
25281-3C100|2023-03-16 00:00:00|SAL|8|01|106081
105RU22|2023-03-04 00:00:00|SAL|9|01|106082
4311928000|2023-03-04 00:00:00|SAL|3|01|106082
58115-FDA00-K|2023-03-23 00:00:00|SAL|9|01|106083
24312-22613|2023-03-23 00:00:00|SAL|7|01|106083
54830-D3000|2023-03-23 00:00:00|SAL|7|01|106083
21020-2G000|2023-09-26 00:00:00|SAL|1|01|106084
KIK-017|2023-12-25 00:00:00|SAL|4|01|106085
0K79A-13-341|2023-12-25 00:00:00|SAL|6|01|106085
24410-26000|2023-12-25 00:00:00|SAL|1|01|106085
0K6Z2-11SHX|2023-06-17 00:00:00|SAL|3|01|106086
23040-26160075S|2023-06-17 00:00:00|SAL|1|01|106086
23410-2G200|2023-06-17 00:00:00|SAL|9|01|106086
23410-25001|2023-05-24 00:00:00|SAL|5|01|106087
54830-1G000-SEO|2023-05-24 00:00:00|SAL|7|01|106087
24471-3C100-SEO|2023-06-15 00:00:00|SAL|1|01|106088
31110-2B000-OEM|2023-06-15 00:00:00|SAL|6|01|106088
41610-1C010-CH|2023-06-15 00:00:00|SAL|5|01|106088
5PK1395|2023-06-15 00:00:00|SAL|2|01|106088
51712-C1000|2023-04-16 00:00:00|SAL|3|01|106089
21930-1G000|2023-06-15 00:00:00|SAL|4|01|106090
35150-22600-TKC|2023-06-15 00:00:00|SAL|9|01|106090
G22048015L|2023-08-30 00:00:00|SAL|7|01|106091
25411-4H100|2023-08-30 00:00:00|SAL|8|01|106091
39250-3E120|2023-08-30 00:00:00|SAL|1|01|106091
0K60E-41920-SEO|2023-04-12 00:00:00|SAL|1|01|106092
25460-25002|2023-04-12 00:00:00|SAL|6|01|106092
21830-2B600-SE|2023-11-07 00:00:00|SAL|6|01|106093
31380-2E000|2023-11-07 00:00:00|SAL|7|01|106093
86510-FD040-SEO|2023-11-07 00:00:00|SAL|1|01|106093
23040-2G200|2023-10-11 00:00:00|SAL|2|01|106094
23040-38200|2023-10-11 00:00:00|SAL|5|01|106094
86812-4A001-SEO|2023-10-07 00:00:00|SAL|10|01|106095
22224-3C100|2023-10-07 00:00:00|SAL|2|01|106095
0K3Y011SC0|2023-10-07 00:00:00|SAL|7|01|106095
23510-23700|2023-03-03 00:00:00|SAL|9|01|106096
58305-1CA00-SEO|2023-03-03 00:00:00|SAL|3|01|106096
58315FDA01|2023-03-03 00:00:00|SAL|7|01|106096
25380-2D100-V|2023-03-03 00:00:00|SAL|9|01|106096
0K30A-1335ZB-SE|2023-03-03 00:00:00|SAL|6|01|106096
31110-2S100|2023-02-10 00:00:00|SAL|10|01|106097
KITPISRIO-STD|2023-02-10 00:00:00|SAL|5|01|106097
58101-3CA70|2023-02-10 00:00:00|SAL|1|01|106097
46517-39500-TKC|2023-03-05 00:00:00|SAL|5|01|106098
3515022000|2023-03-05 00:00:00|SAL|4|01|106098
93110-22000|2023-03-05 00:00:00|SAL|7|01|106098
0K30E-10271|2023-03-17 00:00:00|SAL|7|01|106099
24370-2G000|2023-03-17 00:00:00|SAL|6|01|106099
93490-3R110|2023-03-17 00:00:00|SAL|5|01|106099
22311-38400|2023-03-17 00:00:00|SAL|6|01|106099
56820-4Z050|2023-09-17 00:00:00|SAL|1|01|106100
0K30A-18-891-K|2023-09-17 00:00:00|SAL|7|01|106100
23060-23911-STD|2023-09-17 00:00:00|SAL|8|01|106100
24375-03010|2023-05-19 00:00:00|SAL|1|01|106101
259YU32|2023-05-19 00:00:00|SAL|7|01|106101
25310-1C200|2023-05-19 00:00:00|SAL|4|01|106101
31911-38204|2023-05-19 00:00:00|SAL|9|01|106101
58510-07000-SE|2023-04-10 00:00:00|SAL|9|01|106102
54580-3E100|2023-04-10 00:00:00|SAL|7|01|106102
83220-1C002-SEO|2023-04-10 00:00:00|SAL|6|01|106102
24322-2G350|2023-04-10 00:00:00|SAL|7|01|106102
28113-07100|2023-03-11 00:00:00|SAL|10|01|106103
21811-4A200|2023-03-11 00:00:00|SAL|4|01|106103
23410-37317-STD|2023-03-11 00:00:00|SAL|1|01|106103
0K30C-11210|2023-01-29 00:00:00|SAL|3|01|106104
31120-D3100|2023-03-13 00:00:00|SAL|10|01|106105
24350-3C100-SE|2023-03-13 00:00:00|SAL|10|01|106105
25414-B4100|2023-04-15 00:00:00|SAL|8|01|106106
25310-2D010|2023-06-01 00:00:00|SAL|9|01|106107
51715-2B050|2023-06-01 00:00:00|SAL|10|01|106107
0K30E-12121-SEO|2023-06-01 00:00:00|SAL|8|01|106107
27501-23B70|2023-06-01 00:00:00|SAL|4|01|106107
21421-21030|2023-08-15 00:00:00|SAL|6|01|106108
HDK-101|2023-08-15 00:00:00|SAL|6|01|106108
20910-42E10|2023-08-15 00:00:00|SAL|3|01|106108
39318-3C100|2023-10-19 00:00:00|SAL|3|01|106109
39210-3C200|2023-10-19 00:00:00|SAL|1|01|106109
KIT-050PIC|2023-10-19 00:00:00|SAL|3|01|106109
25460-26000|2023-01-18 00:00:00|SAL|7|01|106110
23120-35500-SEO|2023-01-18 00:00:00|SAL|5|01|106110
585102E100|2023-07-11 00:00:00|SAL|7|01|106111
55530-17010|2023-07-11 00:00:00|SAL|9|01|106111
2750126D00|2023-07-11 00:00:00|SAL|2|01|106111
93490-2D000-SEO|2023-07-11 00:00:00|SAL|8|01|106111
